,.SPX,.GDAXI,.FCHI,.FTSE,.OMXSPI,.N225,.KS11,.HSI
1263,0.005825003,0.00642375,0.007057174,0.006008379,0.004263868,0.005014319,0.006060589,0.006691256
1264,0.006090093,0.007103306,0.007142949,0.009179015,0.006119416,0.006361975,0.008336712,0.005382279
1265,0.006312632,0.008104794,0.008481796,0.007668294,0.007339628,0.006714901,0.008195271,0.005683858
1266,0.00518645,0.008899142,0.010261199,0.005819585,0.006295927,0.004681607,0.006115011,0.003910633
1267,0.005053515,0.008297048,0.009007568,0.005654443,0.007115573,0.008913505,0.005466288,0.005016252
1268,0.003469895,0.007439089,0.006824623,0.00468027,0.005385754,0.005102246,0.004084568,0.003816275
1269,0.006896008,0.006559628,0.007069462,0.005798062,0.005698623,0.006681124,0.00725606,0.005290039
1270,0.010618289,0.011533006,0.011754407,0.010979351,0.009036425,0.006018393,0.005835696,0.004616529
1271,0.005413486,0.007511073,0.00860281,0.007804809,0.006781869,0.009081433,0.004933584,0.004719814
1272,0.004424741,0.012413531,0.014097953,0.007900265,0.007283861,0.006180088,0.006940874,0.006193476
1273,0.008753415,0.01141839,0.013408862,0.008807807,0.008784417,0.006906534,0.005727789,0.004701971
1274,0.003366956,0.008422219,0.010308619,0.00622798,0.007118663,0.007394735,0.005434085,0.006056209
1275,0.003346375,0.005468624,0.006721523,0.004734843,0.004757692,0.004935516,0.004568161,0.005369311
1276,0.003876849,0.00697468,0.007999018,0.005660891,0.005094287,0.003971702,0.006002301,0.007539646
1277,0.005100778,0.011381298,0.012062173,0.007359665,0.007479478,0.007203463,0.006220532,0.005290852
1278,0.007762266,0.00621222,0.007407804,0.005783866,0.004294229,0.005252669,0.008912715,0.004631142
1279,0.00694123,0.007541286,0.009405228,0.01264386,0.006812653,0.006741391,0.005012524,0.004669627
1280,0.004305546,0.007430698,0.009051211,0.008192667,0.005589013,0.006242972,0.004033672,0.004703112
1281,0.004888213,0.006295074,0.008503476,0.005471492,0.005666239,0.008711539,0.006105507,0.006362679
1282,0.00664538,0.007054802,0.00885524,0.009005952,0.005332659,0.007270341,0.004966346,0.005953767
1283,0.005514775,0.008330492,0.008532026,0.007867369,0.005492383,0.005572493,0.005041148,0.005400102
1284,0.005854088,0.005498901,0.006160625,0.00781137,0.005325175,0.005406358,0.007121882,0.006981918
1285,0.005850725,0.006534923,0.007032572,0.004707494,0.006041736,0.006683877,0.005586633,0.004876779
1286,0.005993237,0.006858032,0.008559683,0.00955576,0.005742016,0.005420134,0.005786797,0.004567862
1287,0.005802798,0.006941777,0.007905075,0.007269427,0.006351658,0.007101306,0.006184373,0.009912816
1288,0.006378893,0.008350169,0.010963888,0.007153875,0.007371765,0.009860961,0.004753622,0.004290278
1289,0.005965798,0.00927205,0.011082557,0.007438588,0.005259009,0.008396113,0.006073985,0.00481895
1290,0.006379983,0.006808311,0.008715107,0.00633013,0.00563376,0.006728427,0.004632345,0.004186567
1291,0.005634557,0.008465589,0.008939967,0.00655117,0.005919559,0.005868103,0.004077028,0.006017217
1292,0.005028983,0.006346496,0.007652255,0.005407269,0.005175456,0.006044077,0.004643756,0.005075329
1293,0.007835224,0.0072026,0.007752912,0.004811545,0.005065209,0.00841122,0.007806022,0.006656068
1294,0.005032902,0.008214213,0.009774049,0.006023141,0.006135131,0.008281304,0.0056961,0.007117394
1295,0.005652696,0.007356524,0.009053409,0.004676949,0.005260699,0.008495533,0.007050836,0.004609158
1296,0.005277531,0.008979225,0.00946855,0.007129519,0.00568629,0.005881931,0.005608061,0.004492587
1297,0.003967998,0.005017638,0.007563158,0.004112996,0.005542955,0.007666314,0.004798997,0.00345055
1298,0.005950594,0.005376409,0.006392347,0.004879157,0.004880666,0.007956334,0.004558458,0.004565269
1299,0.007758,0.005503269,0.007315469,0.004526906,0.004874456,0.006326023,0.006416312,0.003465018
1300,0.006464717,0.005752613,0.008184741,0.005636129,0.006868072,0.008432192,0.007029519,0.005653279
1301,0.007368741,0.009481506,0.00983865,0.007392232,0.010588098,0.008215059,0.007702886,0.005593285
1302,0.010408108,0.008336549,0.00918539,0.005841605,0.006540904,0.006737938,0.006147968,0.005396888
1303,0.007934909,0.009290346,0.010191629,0.008174255,0.006642601,0.009779068,0.007786618,0.006591536
1304,0.007308016,0.006884912,0.007499144,0.006043221,0.005847218,0.006750448,0.00540153,0.004119003
1305,0.006116394,0.006752737,0.008459463,0.005205684,0.006000314,0.007186087,0.006935443,0.006394861
1306,0.006720442,0.006583109,0.009014412,0.005999533,0.003080597,0.00468983,0.004757318,0.003507363
1307,0.004921328,0.005502588,0.006197132,0.007662696,0.004615606,0.004882014,0.005368966,0.005203826
1308,0.006419646,0.005662445,0.006394189,0.004032108,0.004703304,0.003827188,0.003923876,0.006136441
1309,0.016620296,0.009067068,0.010504221,0.007209668,0.006439076,0.008526513,0.007456207,0.008743928
1310,0.008169184,0.008345402,0.009965407,0.008223843,0.007774121,0.00592807,0.006551788,0.00703692
1311,0.009430673,0.01106838,0.010042159,0.006714397,0.007527092,0.004514377,0.007976166,0.006336391
1312,0.004849953,0.007040379,0.007618566,0.005152414,0.005762783,0.005201317,0.005594861,0.00591282
1313,0.009400592,0.009274194,0.008349058,0.00809076,0.006522851,0.005464933,0.005567639,0.006281805
1314,0.008861521,0.007685668,0.00841804,0.007153364,0.006595834,0.004655859,0.005931121,0.005474409
1315,0.008635276,0.007595302,0.008553206,0.008014839,0.005010031,0.006414403,0.005405411,0.005267518
1316,0.009474213,0.010305524,0.010971573,0.007506465,0.007811041,0.006685134,0.006812649,0.005019072
1317,0.012973076,0.005860586,0.006773418,0.010454078,0.004724925,0.005781295,0.005020851,0.007553243
1318,0.007891281,0.007634275,0.007900382,0.007428735,0.005362789,0.005911375,0.003547483,0.005711577
1319,0.003644267,0.006038394,0.006663151,0.005124267,0.004596275,0.006874337,0.00561314,0.007032592
1320,0.007266829,0.004554257,0.005992943,0.005487292,0.00510157,0.005242739,0.004064925,0.004571675
1321,0.006769856,0.005929664,0.007166488,0.007515864,0.005039239,0.006753096,0.005731769,0.006030088
1322,0.009961546,0.00741327,0.008784886,0.006428591,0.005436904,0.005477322,0.004278879,0.004493385
1323,0.009012333,0.005605329,0.0062854,0.006049713,0.00463389,0.005324212,0.003841484,0.00650941
1324,0.00512008,0.005129627,0.006122794,0.004478552,0.00507099,0.006920446,0.005419936,0.006390571
1325,0.00756094,0.006009125,0.005919527,0.005363412,0.004578946,0.006291766,0.005209962,0.006646318
1326,0.00615978,0.005307739,0.006154934,0.004551342,0.003640166,0.005589272,0.003594018,0.005639936
1327,0.006847434,0.004924165,0.005312086,0.005857762,0.00406758,0.009041334,0.005295907,0.006285786
1328,0.005274719,0.007660458,0.007043331,0.004724611,0.004310689,0.005061741,0.004306257,0.005825366
1329,0.006128984,0.006880681,0.008103113,0.004419942,0.004967149,0.003679733,0.004176677,0.005502175
1330,0.004077746,0.005534665,0.006079313,0.003972546,0.004891203,0.005202516,0.004185177,0.004218779
1331,0.006249476,0.005082698,0.005020442,0.003336492,0.004113698,0.003878669,0.003718828,0.004854729
1332,0.005666017,0.00388931,0.004431145,0.002997865,0.003800742,0.003956357,0.003791599,0.004255416
1333,0.00548846,0.005858917,0.005749814,0.003911195,0.003914864,0.005071573,0.007008657,0.004765817
1334,0.005552619,0.004617242,0.005594989,0.003680176,0.004216499,0.007202477,0.004962097,0.005874851
1335,0.005862696,0.005225527,0.005061165,0.003568643,0.003786217,0.005243874,0.004413278,0.004597347
1336,0.005244853,0.004068916,0.004318195,0.003541386,0.003599877,0.005802854,0.00550605,0.004632684
1337,0.005687035,0.003288681,0.003752883,0.00376198,0.003271497,0.011057258,0.00563136,0.005076013
1338,0.012361998,0.006592279,0.007065277,0.007082888,0.005454322,0.010508864,0.006932749,0.004106716
1339,0.008673198,0.003709928,0.00563773,0.004498399,0.004850116,0.006027349,0.005110227,0.002946771
1340,0.008285526,0.004317966,0.007180218,0.006287118,0.004045133,0.005680222,0.003748767,0.0027999
1341,0.004537663,0.003843277,0.00518011,0.004620801,0.002779593,0.011509296,0.005828945,0.005568685
1342,0.005767328,0.004088623,0.005135049,0.003220512,0.002666416,0.007617612,0.006375442,0.004586047
1343,0.004641706,0.004681055,0.004927126,0.003677378,0.003520579,0.00812326,0.005099982,0.005032213
1344,0.004392902,0.004559866,0.004939766,0.005035902,0.003923012,0.009325067,0.004129254,0.004838088
1345,0.004497132,0.006629746,0.006602144,0.003631795,0.004077695,0.005308945,0.005340253,0.006375124
1346,0.003252873,0.005390397,0.0061342,0.003945045,0.003159861,0.006500268,0.007182741,0.004825086
1347,0.005327058,0.007712752,0.006482809,0.004131326,0.003944489,0.006496758,0.006888666,0.007059754
1348,0.003681487,0.005726623,0.005830277,0.004955494,0.003242557,0.008132425,0.006279816,0.005489774
1349,0.004928599,0.006936698,0.006564001,0.004118392,0.003753803,0.016862752,0.005698801,0.006138831
1350,0.003586358,0.005647732,0.006026903,0.004905311,0.002922138,0.009942736,0.005064004,0.004363877
1351,0.003523065,0.01095408,0.007241387,0.004210913,0.004163481,0.015959786,0.006264928,0.005082303
1352,0.002755436,0.005564505,0.005324878,0.004219251,0.003038356,0.008012179,0.00470828,0.004042691
1353,0.004339029,0.006360984,0.005917318,0.004559548,0.004642094,0.010310266,0.006377049,0.004153099
1354,0.005502402,0.008436613,0.00663959,0.004473647,0.004140436,0.006591795,0.006337971,0.004590069
1355,0.003553626,0.005019347,0.004912583,0.002758843,0.003793992,0.008822143,0.006058249,0.004172021
1356,0.004023392,0.004671759,0.004414734,0.0040513,0.002876964,0.010340655,0.00520373,0.003379126
1357,0.00457266,0.006409537,0.005289787,0.003997919,0.004263154,0.00770165,0.005664181,0.005212411
1358,0.005419586,0.005162591,0.006343485,0.006066251,0.006510526,0.009195598,0.005525037,0.004101519
1359,0.006831995,0.007535998,0.007306839,0.006278845,0.004673475,0.007965027,0.006491726,0.007206724
1360,0.007295363,0.010283777,0.008665092,0.006803171,0.005287703,0.006934889,0.005586923,0.005705473
1361,0.00658656,0.006967993,0.008108761,0.004588119,0.005025192,0.00890236,0.005849246,0.005788513
1362,0.006080201,0.008783928,0.010239952,0.006184306,0.006382376,0.008427059,0.004442231,0.004888337
1363,0.005960786,0.009586134,0.009432984,0.006725865,0.006019814,0.008835524,0.005546839,0.005146342
1364,0.003854735,0.006525576,0.007037817,0.00686072,0.005510213,0.011453766,0.004635578,0.004682024
1365,0.004857993,0.008713786,0.007993257,0.005335443,0.004323944,0.007786648,0.005984201,0.005537989
1366,0.004340143,0.006594295,0.007594017,0.003845426,0.003773122,0.010482153,0.003626201,0.003289649
1367,0.003776738,0.00816786,0.007936495,0.004765151,0.003523699,0.005776235,0.004110165,0.00623927
1368,0.004914219,0.005992944,0.007271769,0.004646597,0.004107241,0.006144624,0.004944839,0.004748912
1369,0.007215695,0.01014992,0.011843914,0.009017267,0.00621084,0.006644265,0.005040192,0.006638925
1370,0.006470126,0.007303691,0.008494322,0.00644411,0.005455774,0.009677326,0.007098991,0.006820718
1371,0.009374116,0.010661548,0.014977394,0.009075531,0.006662521,0.006185768,0.004488979,0.004960469
1372,0.008473549,0.012155481,0.012349903,0.014923654,0.006681224,0.009554085,0.005198946,0.005885558
1373,0.005749776,0.010967135,0.012175591,0.007410055,0.006843158,0.009246369,0.004753557,0.005322064
1374,0.005606897,0.007534751,0.007121369,0.006567233,0.004613666,0.00829353,0.005982395,0.00558882
1375,0.005248175,0.006865655,0.007846696,0.006787852,0.005031872,0.006828046,0.004318318,0.00800798
1376,0.007658808,0.006327655,0.00796833,0.00744168,0.004289583,0.005841228,0.003781281,0.004931272
1377,0.004852342,0.00632709,0.007717349,0.005206135,0.004476891,0.006029786,0.004474005,0.004643217
1378,0.003930664,0.006308892,0.006832941,0.005939816,0.004585158,0.006744368,0.005551034,0.005094463
1379,0.004542809,0.004680021,0.006669496,0.006975785,0.003925594,0.008803951,0.005816686,0.006739226
1380,0.003025479,0.004249325,0.005528271,0.003591928,0.003282591,0.0072712,0.006287022,0.00514163
1381,0.004130377,0.005898099,0.005783897,0.004301304,0.003468341,0.006864311,0.004074999,0.006388301
1382,0.003589163,0.005186689,0.006061235,0.006148415,0.004407848,0.008406964,0.004826115,0.008171618
1383,0.003724379,0.004843801,0.004927873,0.004159396,0.003605939,0.006317986,0.0063945,0.008511371
1384,0.003907594,0.005390386,0.005875733,0.004042773,0.003104997,0.007039833,0.005852281,0.008848106
1385,0.01094707,0.007554463,0.009760296,0.016464925,0.005132768,0.007878903,0.004976652,0.006309178
1386,0.008443351,0.007713343,0.009473041,0.007433651,0.005389432,0.00542472,0.004840783,0.007102844
1387,0.007273566,0.008433461,0.009540781,0.007004126,0.005482785,0.005334965,0.006052497,0.007395302
1388,0.005772364,0.006778452,0.009715704,0.005043206,0.005366156,0.006702981,0.005139116,0.006143998
1389,0.006876616,0.00970748,0.010723657,0.007943435,0.005616153,0.005992202,0.004575991,0.004869137
1390,0.005366891,0.008043879,0.008551218,0.005641155,0.005250644,0.007287518,0.004396428,0.006503929
1391,0.008173228,0.009620624,0.01091067,0.006378639,0.005924781,0.005004798,0.007726344,0.00508061
1392,0.003547177,0.006950713,0.009224916,0.006304577,0.004085597,0.008423535,0.00386426,0.007777368
1393,0.005868639,0.007346914,0.009079196,0.00561868,0.003799789,0.023841451,0.005785973,0.007908265
1394,0.005865517,0.005429204,0.008124676,0.006910609,0.00416578,0.009631095,0.00573702,0.005651637
1395,0.0138973,0.013027126,0.01315494,0.008754911,0.009385653,0.024274147,0.006828991,0.007784097
1396,0.004292185,0.006740418,0.007636143,0.006800981,0.005858419,0.014122777,0.00698509,0.006462684
1397,0.004888308,0.007417912,0.007263428,0.008160374,0.00487837,0.010049153,0.008866378,0.00601235
1398,0.006012497,0.006572222,0.007938217,0.005550546,0.004982071,0.007872648,0.005153779,0.005567845
1399,0.004297042,0.006643217,0.006848897,0.004629316,0.003859439,0.009170077,0.007165419,0.005821244
1400,0.006670021,0.009215867,0.009360665,0.006253743,0.005392066,0.009239145,0.006402188,0.004670996
1401,0.01108905,0.009060676,0.009290447,0.006947307,0.007531927,0.009715404,0.007425206,0.00800646
1402,0.008529857,0.008075092,0.008793467,0.007860142,0.007036981,0.013749935,0.009288788,0.007378463
1403,0.01141203,0.017629579,0.013303208,0.01002553,0.010226897,0.00518849,0.006296944,0.007607068
1404,0.008236932,0.009856501,0.01082057,0.007318393,0.009286074,0.010108313,0.006287101,0.008334866
1405,0.006244342,0.01111616,0.011013397,0.006397016,0.006378272,0.007987123,0.008648328,0.006769302
1406,0.006670389,0.008166856,0.00929373,0.008347965,0.006459028,0.005226071,0.007395743,0.006083483
1407,0.013608423,0.011461249,0.011048514,0.006427106,0.00680421,0.005492122,0.00503265,0.007859672
1408,0.003777963,0.008386359,0.008227552,0.00546106,0.005457868,0.00652989,0.005375605,0.005276806
1409,0.005109313,0.007508057,0.007219641,0.007136132,0.00662929,0.007826866,0.005447005,0.006709786
1410,0.004228134,0.008051123,0.007549701,0.005274823,0.005586416,0.008253144,0.004384116,0.006244054
1411,0.004691625,0.007228146,0.006986482,0.005872915,0.003405721,0.006143341,0.004845676,0.006224974
1412,0.004994461,0.010995843,0.01271577,0.00688059,0.006142109,0.006846253,0.004253686,0.00617645
1413,0.004111006,0.005285038,0.006124009,0.004147945,0.004285447,0.009017536,0.005008796,0.004393857
1414,0.003235709,0.006047318,0.006556623,0.003792973,0.003868853,0.010597806,0.004454915,0.004336211
1415,0.005388309,0.008412648,0.008615063,0.005510809,0.004988848,0.010570988,0.006189213,0.005406432
1416,0.003884717,0.006688032,0.007058224,0.004661689,0.004876273,0.00711527,0.004317985,0.005409456
1417,0.004382139,0.00660382,0.006157415,0.004289896,0.003977673,0.005150785,0.005076705,0.005000245
1418,0.004906468,0.006414161,0.007150756,0.004355993,0.003092129,0.007667543,0.003497213,0.005549624
1419,0.005579128,0.008495589,0.007440793,0.004114399,0.003847866,0.01285581,0.004538761,0.00749467
1420,0.004555202,0.005068985,0.00549282,0.003863622,0.004392817,0.004495479,0.004750828,0.004047176
1421,0.00538711,0.007445476,0.007604285,0.004668048,0.004755293,0.005921693,0.003817262,0.004625054
1422,0.010808405,0.008366583,0.008579372,0.007241325,0.004725214,0.007866014,0.003918538,0.004802404
1423,0.011088355,0.012000022,0.011498827,0.01698606,0.006444775,0.038112767,0.006049159,0.010428636
1424,0.005662589,0.010706788,0.010314596,0.00695455,0.006187605,0.041029167,0.005510637,0.008459329
1425,0.010720075,0.007284143,0.007084762,0.010701928,0.004156049,0.020547733,0.003724245,0.005060594
1426,0.007989027,0.009501979,0.007795452,0.009333696,0.006021541,0.015817789,0.004476494,0.006356154
1427,0.005247584,0.007133443,0.00754698,0.006149424,0.005780973,0.022173842,0.003861181,0.009759975
1428,0.00761914,0.010126813,0.010830773,0.008437748,0.006900621,0.018105817,0.004545749,0.007378531
1429,0.007856849,0.012288805,0.012650351,0.009640702,0.006904564,0.01489283,0.004933321,0.008594393
1430,0.008064957,0.0088106,0.008484698,0.009018761,0.006831836,0.023638543,0.00469031,0.007548601
1431,0.00782944,0.010449433,0.008921681,0.009908933,0.007127082,0.024952048,0.005302466,0.00679273
1432,0.006916442,0.010675505,0.011625825,0.008433854,0.008004069,0.028737849,0.006687225,0.007781771
1433,0.005004229,0.009484803,0.008786838,0.00735971,0.0055185,0.016709239,0.005264664,0.008294283
1434,0.010888611,0.010737282,0.010002931,0.009474673,0.007067246,0.022187038,0.007257992,0.006739805
1435,0.006591667,0.01050998,0.010998704,0.015415854,0.007516727,0.030810882,0.009884276,0.011148964
1436,0.007145011,0.008300192,0.009003542,0.007189993,0.005466908,0.023217668,0.006201111,0.00928149
1437,0.008432957,0.007139412,0.008784197,0.009003811,0.005923955,0.013058356,0.007057675,0.008715538
1438,0.004261944,0.007840601,0.008142904,0.007237529,0.005183932,0.015298869,0.007237508,0.007025021
1439,0.010566892,0.01391951,0.010327627,0.00767256,0.005417396,0.011687094,0.004822686,0.009437825
1440,0.012188196,0.013765999,0.013119619,0.01744445,0.008205543,0.01533708,0.007595747,0.008851616
1441,0.014491561,0.015354415,0.014336047,0.009738973,0.01074478,0.014358767,0.00760235,0.010406817
1442,0.009527345,0.010354623,0.012414289,0.011296424,0.007199246,0.02457654,0.019387987,0.019210143
1443,0.008660656,0.009114583,0.01142419,0.007134105,0.006968506,0.017334749,0.010177214,0.010929969
1444,0.006912927,0.007641347,0.009287993,0.008026161,0.005622422,0.015919378,0.007170368,0.00942477
1445,0.007070899,0.009959937,0.010249149,0.008650912,0.008060704,0.010498663,0.006292105,0.009022282
1446,0.005902068,0.00934705,0.009499445,0.006940527,0.00634812,0.010578284,0.006919764,0.009267404
1447,0.005772959,0.010640306,0.009592312,0.012288937,0.006172077,0.012341575,0.007312079,0.010032777
1448,0.007687471,0.014576976,0.016809829,0.01487855,0.01038866,0.007578725,0.006764614,0.00580083
1449,0.005677166,0.009459569,0.009286382,0.01114682,0.005695748,0.011144568,0.008952179,0.010903096
1450,0.004826309,0.00829251,0.007380372,0.009246763,0.005558795,0.011158491,0.007152305,0.008268236
1451,0.006709929,0.007635586,0.007992323,0.006554513,0.005035793,0.01138807,0.005855718,0.012427339
1452,0.00885823,0.007051686,0.007687605,0.012571375,0.003959434,0.012059524,0.006614814,0.006572393
1453,0.003484164,0.007290598,0.00884309,0.006299953,0.004381519,0.008481897,0.006425275,0.008882759
1454,0.003570045,0.006619045,0.006550486,0.006565072,0.003978558,0.005466465,0.005480317,0.006414683
1455,0.004768512,0.008510074,0.008973312,0.00826336,0.005608429,0.00648407,0.007253273,0.006964392
1456,0.003755052,0.005420445,0.005430135,0.005189442,0.005172485,0.006230417,0.007586666,0.004419241
1457,0.003165679,0.006182192,0.006925346,0.006692037,0.005420165,0.023984055,0.006952126,0.011532697
1458,0.003225365,0.007268058,0.006142717,0.004970289,0.005813995,0.013794912,0.007634073,0.006925431
1459,0.003068243,0.004868218,0.005712552,0.007053523,0.004336824,0.010336878,0.005432009,0.011030021
1460,0.004222028,0.007606647,0.006801041,0.006797927,0.004788226,0.007719596,0.00428016,0.006834278
1461,0.004646325,0.008484536,0.008561,0.007461826,0.004626975,0.008575361,0.004771941,0.005461121
1462,0.005300889,0.008124549,0.008776864,0.008760597,0.005359914,0.012712945,0.005071079,0.005786419
1463,0.004076983,0.006797386,0.006244128,0.008655876,0.004889805,0.013409558,0.006030688,0.007417358
1464,0.004326731,0.006786601,0.005710515,0.006726194,0.003399962,0.014432165,0.003913268,0.005518859
1465,0.006842189,0.007889911,0.008453592,0.007943076,0.004364135,0.012607581,0.004868743,0.007192317
1466,0.007482917,0.006214322,0.006608504,0.005820263,0.003582914,0.011064779,0.005196294,0.005673627
1467,0.003101442,0.005624536,0.00606549,0.006383796,0.003990794,0.011856263,0.003376221,0.004171339
1468,0.002862018,0.005006971,0.00410158,0.006484874,0.003518029,0.009599805,0.003461449,0.003899854
1469,0.003956848,0.007690327,0.006271224,0.006896649,0.004931085,0.013860292,0.00532302,0.006732199
1470,0.005315372,0.007059344,0.007780814,0.010724546,0.004886543,0.013281939,0.004619356,0.005941103
1471,0.004894061,0.007634877,0.007227206,0.006568276,0.003793027,0.017100928,0.005587471,0.007571848
1472,0.004464978,0.007839197,0.00667806,0.006310802,0.003448621,0.014846823,0.006562858,0.005468609
1473,0.004214104,0.007459525,0.006531505,0.005436699,0.003631956,0.012030588,0.007389377,0.009869926
1474,0.004464817,0.005722661,0.004945484,0.005756678,0.003938539,0.009142329,0.004722813,0.004836348
1475,0.005375086,0.006275723,0.007570521,0.005487937,0.00533955,0.012604273,0.005860235,0.013547093
1476,0.004124187,0.007725391,0.006592951,0.005441016,0.003776714,0.007361729,0.004329113,0.005774177
1477,0.003900374,0.007089951,0.00864021,0.009452518,0.005787848,0.011824742,0.00730381,0.008726846
1478,0.007579578,0.004646319,0.006985905,0.006828543,0.005530083,0.013188088,0.009805534,0.009652061
1479,0.004094641,0.008101169,0.006361436,0.006350265,0.005630359,0.010884174,0.008468967,0.010996652
1480,0.003642659,0.006837267,0.007752116,0.006286631,0.004570907,0.010480331,0.006056564,0.008531001
1481,0.008675045,0.009331709,0.0099252,0.008350163,0.006978723,0.007877502,0.005816001,0.00833681
1482,0.004755683,0.007327516,0.008254259,0.007455051,0.008774418,0.011734033,0.005992127,0.007690487
1483,0.004912335,0.007359164,0.007234738,0.007102427,0.004803896,0.008797734,0.005054373,0.005520113
1484,0.007178629,0.008124377,0.009181989,0.007574886,0.005659211,0.011762703,0.005960822,0.008369096
1485,0.010285248,0.011757598,0.015367331,0.010605968,0.008072074,0.009379588,0.00441974,0.005440297
1486,0.004726693,0.008462292,0.008149772,0.006402477,0.004848361,0.00654172,0.005241653,0.005788938
1487,0.004110731,0.009544246,0.010590414,0.008816238,0.005270064,0.010184878,0.003777325,0.006068979
1488,0.00862217,0.011139237,0.011615168,0.008013344,0.006029393,0.011410569,0.004490708,0.004620714
1489,0.004761279,0.006477399,0.006921709,0.005129495,0.003820944,0.009393562,0.005943663,0.00450109
1490,0.004721277,0.00499417,0.005988392,0.007197361,0.004308262,0.006721213,0.006462035,0.005225258
1491,0.003461654,0.005184227,0.005563516,0.004051488,0.003706699,0.007704013,0.005570126,0.0064228
1492,0.003539655,0.004743788,0.006058108,0.004714213,0.003770301,0.006193309,0.007328811,0.006439289
1493,0.003359029,0.005194415,0.004759486,0.004042492,0.003048954,0.009905137,0.005455328,0.005666782
1494,0.002523519,0.003934591,0.004953969,0.004429813,0.002521924,0.007244251,0.006006416,0.004915987
1495,0.00429881,0.005721906,0.006210238,0.005040581,0.003988551,0.007542099,0.005851734,0.005855473
1496,0.005697574,0.007089736,0.006215036,0.005714952,0.004165628,0.005384492,0.00634418,0.004357209
1497,0.005287153,0.005831332,0.00597174,0.004449952,0.002951085,0.010170701,0.004522389,0.004923664
1498,0.005072002,0.006872825,0.006155362,0.005756459,0.003739424,0.007614493,0.004380744,0.006337362
1499,0.008000042,0.006852239,0.006208078,0.009741978,0.004437877,0.0095001,0.005452466,0.004819024
1500,0.006393611,0.007300565,0.007061509,0.007925266,0.004631324,0.012563595,0.004237788,0.005220056
1501,0.004355699,0.005320083,0.005966096,0.004183077,0.004250284,0.010622245,0.005516902,0.005253824
1502,0.008185081,0.005874518,0.007288668,0.006777141,0.005092269,0.00998989,0.003731267,0.008341084
1503,0.007024276,0.00670119,0.00688704,0.006445417,0.004650356,0.009028923,0.003840248,0.007219906
1504,0.009925158,0.006430444,0.006393262,0.006842475,0.005389605,0.006452202,0.006242307,0.008578568
1505,0.004829263,0.004360111,0.005236662,0.004693516,0.003127032,0.007672417,0.004342708,0.004212155
1506,0.007379776,0.005332168,0.005592061,0.007717092,0.005391938,0.00581783,0.00451031,0.003615327
1507,0.007672076,0.00597127,0.005119886,0.006261482,0.005694363,0.006979663,0.004793975,0.006567524
1508,0.004831463,0.005783859,0.006371906,0.006232531,0.005597436,0.006133069,0.003673898,0.005094222
1509,0.004056157,0.005516704,0.005703018,0.006359004,0.005493684,0.005935917,0.004216672,0.005759837
1510,0.00309042,0.003910528,0.004484848,0.003960467,0.003060339,0.005876563,0.004158424,0.004991369
1511,0.005468772,0.006197677,0.006669462,0.005363992,0.004056037,0.004937895,0.004995855,0.004803258
1512,0.005427175,0.004248671,0.004937635,0.005144646,0.004403891,0.009606671,0.004621953,0.00778211
1513,0.003604308,0.003927388,0.004323111,0.004159158,0.003717583,0.010109806,0.005268584,0.007591833
1514,0.003084355,0.004783635,0.005378704,0.00426791,0.004624187,0.01205492,0.005933152,0.006300977
1515,0.003086527,0.004640742,0.005485566,0.004439572,0.003896234,0.009150191,0.004566452,0.003670218
1516,0.004050334,0.003542728,0.005144053,0.00381048,0.003715988,0.010681836,0.005988967,0.00561289
1517,0.005939867,0.004186877,0.005802797,0.004834612,0.003172892,0.006770452,0.005141314,0.006282125
1518,0.005533297,0.005083833,0.006748852,0.005642205,0.004054887,0.008085379,0.004824482,0.00467579
1519,0.005735522,0.004127464,0.006046857,0.005872188,0.004052839,0.009336614,0.004008429,0.004426415
1520,0.004489842,0.00490178,0.005769604,0.004679137,0.004970844,0.009399218,0.005737457,0.011325703
1521,0.004361713,0.003877964,0.006557591,0.004576931,0.003732358,0.009921253,0.004901776,0.004879702
1522,0.006211299,0.010584253,0.015155095,0.007787634,0.007485991,0.007144413,0.005917448,0.006551604
1523,0.005880148,0.00760017,0.007054309,0.00728471,0.005316702,0.00664147,0.004563154,0.006138897
1524,0.003365067,0.003514911,0.004837344,0.004292797,0.003552499,0.006252501,0.00550378,0.007539353
1525,0.004910573,0.004392214,0.005465832,0.004922358,0.00462329,0.00864868,0.005280178,0.00762382
1526,0.004510684,0.006160729,0.007520427,0.007979685,0.004703788,0.007024928,0.005996107,0.00578232
1527,0.004509802,0.005308341,0.005997569,0.010354652,0.003717747,0.014988615,0.007550494,0.005428927
1528,0.002508131,0.004189932,0.005217509,0.005109249,0.003490521,0.008253397,0.006596986,0.00532004
1529,0.004753003,0.006122222,0.007115673,0.004592279,0.004395678,0.009880966,0.00323683,0.006151029
1530,0.005507967,0.004728697,0.005219627,0.005989036,0.002648029,0.008327212,0.006073334,0.00688182
1531,0.006272487,0.006929571,0.006813988,0.006402465,0.004144945,0.005909961,0.00528263,0.004607567
1532,0.004321567,0.005381973,0.006476586,0.005878196,0.004090459,0.010477245,0.007391363,0.006051137
1533,0.002452259,0.004765605,0.005932251,0.005170558,0.003691193,0.010094545,0.00587468,0.003640235
1534,0.002795427,0.003706263,0.003605977,0.004732731,0.002532121,0.006832429,0.005067313,0.005081541
1535,0.003006472,0.003468302,0.0047299,0.004796199,0.002252114,0.006334455,0.00692991,0.004841017
